States,Year,Quarter,Brand,User_Counts,Percentage
Telangana,2019,4,OnePlus,368665,0.03285582
Telangana,2019,4,Motorola,355073,0.031644486
Telangana,2019,4,Huawei,275415,0.02454528
Telangana,2019,4,Lenovo,184229,0.016418686
Telangana,2019,4,Others,735499,0.065548459
Telangana,2020,1,Xiaomi,3226261,0.262151434
Telangana,2020,1,Samsung,2521157,0.20485786
Telangana,2020,1,Vivo,2072065,0.168366667
Telangana,2020,1,Oppo,1250747,0.101630066
Telangana,2020,1,Realme,664650,0.054006465
Telangana,2020,1,Apple,522627,0.042466316
Telangana,2020,1,OnePlus,385976,0.031362671
Telangana,2020,1,Motorola,375706,0.030528177
Telangana,2020,1,Huawei,300609,0.024426133
Telangana,2020,1,Lenovo,196655,0.015979299
Telangana,2020,1,Others,790407,0.064224912
Telangana,2020,2,Xiaomi,3507179,0.262156446
Telangana,2020,2,Samsung,2745328,0.20520921
Telangana,2020,2,Vivo,2282799,0.170635851
Telangana,2020,2,Oppo,1377106,0.102936638
Telangana,2020,2,Realme,738264,0.055184143
Telangana,2020,2,Apple,550940,0.041181951
Telangana,2020,2,Motorola,398637,0.029797526
Telangana,2020,2,OnePlus,397829,0.02973713
Telangana,2020,2,Huawei,325187,0.024307248
Telangana,2020,2,Lenovo,207266,0.015492827
Telangana,2020,2,Others,847656,0.063361033
Telangana,2020,3,Xiaomi,3810161,0.261133014
Telangana,2020,3,Samsung,2992702,0.205107683
Telangana,2020,3,Vivo,2542381,0.174244504
Telangana,2020,3,Oppo,1520230,0.104190412
Telangana,2020,3,Realme,832814,0.057077701
Telangana,2020,3,Apple,585533,0.040130062
Telangana,2020,3,Motorola,420978,0.028852128
Telangana,2020,3,OnePlus,415641,0.028486352
Telangana,2020,3,Huawei,349866,0.0239784
Telangana,2020,3,Lenovo,219113,0.015017118
Telangana,2020,3,Others,901463,0.061782626
Telangana,2020,4,Xiaomi,4150153,0.26056039
Telangana,2020,4,Samsung,3270596,0.20533888
Telangana,2020,4,Vivo,2805410,0.176132958
Telangana,2020,4,Oppo,1673541,0.105070463
Telangana,2020,4,Realme,943307,0.059223947
Telangana,2020,4,Apple,628903,0.039484619
Telangana,2020,4,Motorola,444416,0.027901913
Telangana,2020,4,OnePlus,436917,0.0274311
Telangana,2020,4,Huawei,376296,0.023625113
Telangana,2020,4,Lenovo,231688,0.014546142
Telangana,2020,4,Others,966570,0.060684475
Telangana,2021,1,Xiaomi,4458631,0.259992598
Telangana,2021,1,Samsung,3491284,0.203584463
Telangana,2021,1,Vivo,3089209,0.180138584
Telangana,2021,1,Oppo,1818686,0.106051588
Telangana,2021,1,Realme,1065087,0.06210757
Telangana,2021,1,Apple,674068,0.03930639
Telangana,2021,1,OnePlus,461518,0.026912131
Telangana,2021,1,Motorola,454264,0.026489135
Telangana,2021,1,Huawei,393000,0.022916696
Telangana,2021,1,Lenovo,233554,0.013619048
Telangana,2021,1,Others,1009768,0.058881797
Telangana,2021,2,Xiaomi,4736356,0.25872
Telangana,2021,2,Samsung,3662257,0.200048124
Telangana,2021,2,Vivo,3396906,0.185553519
Telangana,2021,2,Oppo,1971737,0.107704699
Telangana,2021,2,Realme,1259720,0.068811288
Telangana,2021,2,Apple,719281,0.039290201
Telangana,2021,2,OnePlus,508619,0.027782943
Telangana,2021,2,Motorola,442262,0.02415824
Telangana,2021,2,Huawei,380961,0.020809717
Telangana,2021,2,Lenovo,219429,0.011986149
Telangana,2021,2,Others,1009352,0.055135119
Telangana,2021,3,Xiaomi,5040723,0.256979432
Telangana,2021,3,Vivo,3776315,0.192519066
Telangana,2021,3,Samsung,3769093,0.192150884
Telangana,2021,3,Oppo,2168812,0.110567487
Telangana,2021,3,Realme,1483670,0.07563849
Telangana,2021,3,Apple,767224,0.039113593
Telangana,2021,3,OnePlus,590963,0.030127689
Telangana,2021,3,Motorola,426789,0.021757989
Telangana,2021,3,Huawei,374748,0.019104904
Telangana,2021,3,Lenovo,204439,0.010422437
Telangana,2021,3,Others,1012502,0.05161803
Telangana,2021,4,Xiaomi,5285587,0.252685519
Telangana,2021,4,Vivo,4135644,0.197710747
Telangana,2021,4,Samsung,3885608,0.185757396
Telangana,2021,4,Oppo,2358132,0.112734084
Telangana,2021,4,Realme,1759654,0.084122934
Telangana,2021,4,Apple,856106,0.040927448
Telangana,2021,4,OnePlus,676556,0.032343788
Telangana,2021,4,Motorola,415921,0.019883736
Telangana,2021,4,Huawei,353829,0.016915333
Telangana,2021,4,Lenovo,187416,0.008959707
Telangana,2021,4,Others,1003196,0.047959309
Telangana,2022,1,Xiaomi,5509008,0.248706808
Telangana,2022,1,Vivo,4471684,0.201876318
Telangana,2022,1,Samsung,4003841,0.180755322
Telangana,2022,1,Oppo,2540306,0.114683332
Telangana,2022,1,Realme,1999746,0.090279492
Telangana,2022,1,Apple,930638,0.042014099
Telangana,2022,1,OnePlus,746766,0.033713109
Telangana,2022,1,Motorola,406265,0.018341028
Telangana,2022,1,Huawei,344744,0.015563633
Telangana,2022,1,Lenovo,183434,0.008281216
Telangana,2022,1,Others,1014180,0.045785642
Tripura,2018,1,Xiaomi,14040,0.254546114
Tripura,2018,1,Samsung,11668,0.211541599
Tripura,2018,1,Oppo,5778,0.104755516
Tripura,2018,1,Vivo,4197,0.076091883
Tripura,2018,1,Realme,3865,0.070072702
Tripura,2018,1,Gionee,1686,0.03056729
Tripura,2018,1,Lenovo,1576,0.028572983
Tripura,2018,1,Micromax,1432,0.025962253
Tripura,2018,1,Asus,1416,0.025672172
Tripura,2018,1,Motorola,1394,0.025273311
Tripura,2018,1,Others,8105,0.146944178
Tripura,2018,2,Xiaomi,21258,0.254986866
Tripura,2018,2,Samsung,17945,0.215247874
Tripura,2018,2,Oppo,8953,0.107390037
Tripura,2018,2,Vivo,6822,0.081828977
Tripura,2018,2,Realme,5784,0.069378306
Tripura,2018,2,Gionee,2373,0.028463817
Tripura,2018,2,Lenovo,2240,0.0268685
Tripura,2018,2,Micromax,2200,0.026388706
Tripura,2018,2,Asus,2053,0.02462546
Tripura,2018,2,Motorola,1988,0.023845794
Tripura,2018,2,Others,11753,0.140975662
Tripura,2018,3,Xiaomi,29627,0.253495217
Tripura,2018,3,Samsung,25764,0.220442528
Tripura,2018,3,Oppo,12899,0.11036672
Tripura,2018,3,Vivo,10186,0.087153687
Tripura,2018,3,Realme,8049,0.068869038
Tripura,2018,3,Gionee,3116,0.026661191
Tripura,2018,3,Micromax,2824,0.024162774
Tripura,2018,3,Asus,2817,0.02410288
Tripura,2018,3,Lenovo,2778,0.023769187
Tripura,2018,3,Motorola,2735,0.02340127
Tripura,2018,3,Others,16079,0.137575509
Tripura,2018,4,Xiaomi,38347,0.250200633
Tripura,2018,4,Samsung,35132,0.229223893
Tripura,2018,4,Oppo,17942,0.117065214
Tripura,2018,4,Vivo,14242,0.09292402
Tripura,2018,4,Realme,10556,0.068874172
Tripura,2018,4,Asus,3636,0.023723616
Tripura,2018,4,Lenovo,3586,0.023397384
Tripura,2018,4,Gionee,3584,0.023384334
Tripura,2018,4,Motorola,3428,0.022366489
Tripura,2018,4,Micromax,3415,0.022281669
Tripura,2018,4,Others,19397,0.126558575
Tripura,2019,1,Xiaomi,46096,0.251541576
Tripura,2019,1,Samsung,42367,0.231192771
Tripura,2019,1,Oppo,22197,0.12112696
Tripura,2019,1,Vivo,17880,0.097569494
Tripura,2019,1,Realme,12553,0.068500551
Tripura,2019,1,Asus,4231,0.023088173
Tripura,2019,1,Gionee,4052,0.022111386
Tripura,2019,1,Lenovo,3967,0.021647549
Tripura,2019,1,Motorola,3844,0.02097635
Tripura,2019,1,Micromax,3800,0.020736246
Tripura,2019,1,Others,22267,0.121508944
Tripura,2019,2,Xiaomi,54603,0.250882175
Tripura,2019,2,Samsung,51075,0.234672217
Tripura,2019,2,Oppo,27375,0.125778795
Tripura,2019,2,Vivo,22017,0.101160611
Tripura,2019,2,Realme,14896,0.068442043
Tripura,2019,2,Asus,4919,0.022601128
Tripura,2019,2,Gionee,4636,0.02130084
Tripura,2019,2,Lenovo,4490,0.02063002
Tripura,2019,2,Motorola,4321,0.019853522
Tripura,2019,2,Micromax,4165,0.019136755
Tripura,2019,2,Others,25147,0.115541894
Tripura,2019,3,Xiaomi,61894,0.252159246
Tripura,2019,3,Samsung,57464,0.234111205
Tripura,2019,3,Oppo,31453,0.128141092
Tripura,2019,3,Vivo,25583,0.104226419
Tripura,2019,3,Realme,17453,0.071104393
Tripura,2019,3,Asus,5603,0.022826902
Tripura,2019,3,Gionee,4975,0.020268398
Tripura,2019,3,Motorola,4535,0.018475816
Tripura,2019,3,Micromax,4461,0.018174337
Tripura,2019,3,Lenovo,4420,0.018007301
Tripura,2019,3,Others,27615,0.112504889
Tripura,2019,4,Xiaomi,68653,0.252124511
Tripura,2019,4,Samsung,63478,0.233119597
Tripura,2019,4,Oppo,35779,0.131396485
Tripura,2019,4,Vivo,29148,0.107044488
Tripura,2019,4,Realme,20529,0.075391666
Tripura,2019,4,Asus,5562,0.020426151
Tripura,2019,4,Gionee,5248,0.019273002
Tripura,2019,4,Motorola,4789,0.017587349
Tripura,2019,4,Lenovo,4722,0.017341295
Tripura,2019,4,Micromax,4708,0.017289881
Tripura,2019,4,Others,29682,0.109005575
Tripura,2020,1,Xiaomi,75081,0.250301705
Tripura,2020,1,Samsung,69532,0.231802695
Tripura,2020,1,Oppo,40260,0.134217001
Tripura,2020,1,Vivo,33266,0.110900714
Tripura,2020,1,Realme,23927,0.07976677
Tripura,2020,1,Asus,6050,0.020169221
Tripura,2020,1,Gionee,5095,0.016985485
Tripura,2020,1,Motorola,5014,0.016715451
Tripura,2020,1,Lenovo,5012,0.016708783
Tripura,2020,1,Micromax,4634,0.015448623
Tripura,2020,1,Others,32091,0.106983551
Tripura,2020,2,Xiaomi,83763,0.248801483
Tripura,2020,2,Samsung,77685,0.230747982
Tripura,2020,2,Oppo,46283,0.13747453
Tripura,2020,2,Vivo,38364,0.113952701
Tripura,2020,2,Realme,28326,0.0841368
Tripura,2020,2,Asus,6561,0.019488157
Tripura,2020,2,Gionee,5452,0.016194091
Tripura,2020,2,Motorola,5344,0.015873299
Tripura,2020,2,Lenovo,5242,0.015570328
Tripura,2020,2,Huawei,5008,0.014875277
Tripura,2020,2,Others,34638,0.102885352
Tripura,2020,3,Xiaomi,93468,0.248102758
Tripura,2020,3,Samsung,86403,0.229349324
Tripura,2020,3,Oppo,52607,0.139640752
Tripura,2020,3,Vivo,44208,0.117346329
Tripura,2020,3,Realme,33649,0.089318373
Tripura,2020,3,Asus,7020,0.018633986
Tripura,2020,3,Motorola,5686,0.015092997
Tripura,2020,3,Gionee,5652,0.015002747
Tripura,2020,3,Lenovo,5550,0.014731997
Tripura,2020,3,Huawei,5432,0.014418776
Tripura,2020,3,Others,37056,0.098361961
Tripura,2020,4,Xiaomi,101066,0.247038694
Tripura,2020,4,Samsung,93412,0.228329789
Tripura,2020,4,Oppo,57851,0.141406957
Tripura,2020,4,Vivo,48775,0.119222214
Tripura,2020,4,Realme,38173,0.093307423
Tripura,2020,4,Asus,7328,0.017912053
Tripura,2020,4,Motorola,5862,0.014328665
Tripura,2020,4,Gionee,5805,0.014189338
Tripura,2020,4,Huawei,5778,0.014123341
Tripura,2020,4,Lenovo,5769,0.014101342
Tripura,2020,4,Others,39291,0.096040185
Tripura,2021,1,Xiaomi,108575,0.246965672
Tripura,2021,1,Samsung,99168,0.225568425
Tripura,2021,1,Oppo,62419,0.141978819
Tripura,2021,1,Vivo,53698,0.122141954
Tripura,2021,1,Realme,42622,0.096948385
Tripura,2021,1,Asus,8143,0.018522141
Tripura,2021,1,Huawei,6052,0.013765934
Tripura,2021,1,Motorola,5947,0.0135271
Tripura,2021,1,Gionee,5872,0.013356504
Tripura,2021,1,Lenovo,5785,0.013158613
Tripura,2021,1,Others,41355,0.094066455
Tripura,2021,2,Xiaomi,116546,0.246839478
Tripura,2021,2,Samsung,104057,0.220388306
Tripura,2021,2,Oppo,66970,0.141839616
Tripura,2021,2,Vivo,58517,0.123936521
Tripura,2021,2,Realme,50025,0.105950825
Tripura,2021,2,Asus,7942,0.016820819
Tripura,2021,2,Motorola,5999,0.012705627
Tripura,2021,2,Huawei,5937,0.012574314
Tripura,2021,2,Lava,5937,0.012574314
Tripura,2021,2,Gionee,5794,0.012271446
Tripura,2021,2,Others,44429,0.094098735
Tripura,2021,3,Xiaomi,126117,0.247322666
Tripura,2021,3,Samsung,107662,0.211131354
Tripura,2021,3,Oppo,72865,0.142892442
Tripura,2021,3,Vivo,64797,0.127070631
Tripura,2021,3,Realme,58578,0.114874816
Tripura,2021,3,Asus,7665,0.015031504
Tripura,2021,3,Huawei,6499,0.012744912
Tripura,2021,3,Gionee,6096,0.011954605
Tripura,2021,3,Lava,6044,0.01185263
Tripura,2021,3,Motorola,6025,0.01181537
Tripura,2021,3,Others,47581,0.093309069
Tripura,2021,4,Xiaomi,135695,0.248392801
Tripura,2021,4,Samsung,110734,0.20270112
Tripura,2021,4,Oppo,77764,0.142348781
Tripura,2021,4,Vivo,69926,0.128001142
Tripura,2021,4,Realme,68822,0.125980245
Tripura,2021,4,Asus,7552,0.013824109
Tripura,2021,4,Huawei,6396,0.011708024
Tripura,2021,4,Motorola,6315,0.011559752
Tripura,2021,4,Lava,6023,0.011025239
Tripura,2021,4,Gionee,5955,0.010900764
Tripura,2021,4,Others,51110,0.093558024
Tripura,2022,1,Xiaomi,143599,0.246681119
Tripura,2022,1,Samsung,114250,0.196264026
Tripura,2022,1,Oppo,83468,0.143385258
Tripura,2022,1,Realme,78396,0.134672338
Tripura,2022,1,Vivo,74834,0.128553367
Tripura,2022,1,Asus,7367,0.012655379
Tripura,2022,1,Huawei,6576,0.011296562
Tripura,2022,1,Tecno,6411,0.011013117
Tripura,2022,1,Infinix,6357,0.010920354
Tripura,2022,1,Motorola,6335,0.010882561
Tripura,2022,1,Others,54531,0.093675918
Uttar Pradesh,2018,1,Xiaomi,1164619,0.248094797
Uttar Pradesh,2018,1,Samsung,939725,0.200186398
Uttar Pradesh,2018,1,Vivo,564062,0.120160196
Uttar Pradesh,2018,1,Oppo,459877,0.097966022
Uttar Pradesh,2018,1,Realme,267660,0.057018693
Uttar Pradesh,2018,1,Motorola,138769,0.029561485
Uttar Pradesh,2018,1,Apple,135698,0.02890728
Uttar Pradesh,2018,1,Lenovo,117510,0.025032753
Uttar Pradesh,2018,1,Micromax,101657,0.021655643
Uttar Pradesh,2018,1,OnePlus,98788,0.021044469
Uttar Pradesh,2018,1,Others,705885,0.150372264
Uttar Pradesh,2018,2,Xiaomi,1635001,0.253781497
Uttar Pradesh,2018,2,Samsung,1274460,0.197819064
Uttar Pradesh,2018,2,Vivo,805993,0.125104578
Uttar Pradesh,2018,2,Oppo,646104,0.100286936
Uttar Pradesh,2018,2,Realme,361159,0.056058358
Uttar Pradesh,2018,2,Motorola,182857,0.028382688
Uttar Pradesh,2018,2,Apple,172868,0.026832216
Uttar Pradesh,2018,2,Lenovo,153765,0.023867087
Uttar Pradesh,2018,2,Micromax,137630,0.021362646
Uttar Pradesh,2018,2,OnePlus,120867,0.018760728
Uttar Pradesh,2018,2,Others,951850,0.147744202
Uttar Pradesh,2018,3,Xiaomi,2102198,0.259643354
Uttar Pradesh,2018,3,Samsung,1597902,0.197357544
Uttar Pradesh,2018,3,Vivo,1066448,0.131717438
Uttar Pradesh,2018,3,Oppo,835148,0.103149479
Uttar Pradesh,2018,3,Realme,453507,0.056012839
Uttar Pradesh,2018,3,Motorola,220372,0.027218238
Uttar Pradesh,2018,3,Apple,206198,0.025467601
Uttar Pradesh,2018,3,Lenovo,174787,0.021588015
Uttar Pradesh,2018,3,Micromax,147660,0.018237548
Uttar Pradesh,2018,3,Huawei,144657,0.017866647
Uttar Pradesh,2018,3,Others,1147606,0.141741297
Uttar Pradesh,2018,4,Xiaomi,2709697,0.262009905
Uttar Pradesh,2018,4,Samsung,2031840,0.196465584
Uttar Pradesh,2018,4,Vivo,1430827,0.138351574
Uttar Pradesh,2018,4,Oppo,1108153,0.107151118
Uttar Pradesh,2018,4,Realme,574980,0.05559679
Uttar Pradesh,2018,4,Motorola,268317,0.025944492
Uttar Pradesh,2018,4,Apple,252995,0.024462955
Uttar Pradesh,2018,4,Lenovo,213292,0.020623936
Uttar Pradesh,2018,4,Huawei,190126,0.018383936
Uttar Pradesh,2018,4,Micromax,172058,0.016636879
Uttar Pradesh,2018,4,Others,1389679,0.134372833
Uttar Pradesh,2019,1,Xiaomi,3280805,0.263335281
Uttar Pradesh,2019,1,Samsung,2437713,0.195664125
Uttar Pradesh,2019,1,Vivo,1788502,0.143554913
Uttar Pradesh,2019,1,Oppo,1383225,0.111025174
Uttar Pradesh,2019,1,Realme,691671,0.055517282
Uttar Pradesh,2019,1,Motorola,304547,0.024444601
Uttar Pradesh,2019,1,Apple,291356,0.02338582
Uttar Pradesh,2019,1,Lenovo,239614,0.019232725
Uttar Pradesh,2019,1,Huawei,238494,0.019142828
Uttar Pradesh,2019,1,Micromax,193730,0.015549825
Uttar Pradesh,2019,1,Others,1609004,0.129147426
Uttar Pradesh,2019,2,Xiaomi,3793613,0.264984669
Uttar Pradesh,2019,2,Samsung,2800147,0.195590859
Uttar Pradesh,2019,2,Vivo,2108136,0.147253745
Uttar Pradesh,2019,2,Oppo,1629815,0.113842922
Uttar Pradesh,2019,2,Realme,799307,0.055831763
Uttar Pradesh,2019,2,Motorola,337246,0.023556704
Uttar Pradesh,2019,2,Apple,326624,0.022814755
Uttar Pradesh,2019,2,Huawei,277343,0.019372467
Uttar Pradesh,2019,2,Lenovo,265048,0.018513659
Uttar Pradesh,2019,2,OnePlus,204119,0.014257755
Uttar Pradesh,2019,2,Others,1774951,0.123980702
Uttar Pradesh,2019,3,Xiaomi,4276054,0.266510361
Uttar Pradesh,2019,3,Samsung,3115702,0.194189985
Uttar Pradesh,2019,3,Vivo,2426158,0.151213302
Uttar Pradesh,2019,3,Oppo,1858877,0.115856811
Uttar Pradesh,2019,3,Realme,927058,0.057780038
Uttar Pradesh,2019,3,Motorola,359128,0.022383097
Uttar Pradesh,2019,3,Apple,358210,0.022325882
Uttar Pradesh,2019,3,Huawei,316534,0.019728374
Uttar Pradesh,2019,3,Lenovo,264892,0.016509722
Uttar Pradesh,2019,3,OnePlus,220254,0.013727603
Uttar Pradesh,2019,3,Others,1921740,0.119774825
Uttar Pradesh,2019,4,Xiaomi,4790187,0.266869595
Uttar Pradesh,2019,4,Samsung,3450916,0.192256493
Uttar Pradesh,2019,4,Vivo,2793452,0.155628038
Uttar Pradesh,2019,4,Oppo,2124897,0.118381683
Uttar Pradesh,2019,4,Realme,1090479,0.060752469
Uttar Pradesh,2019,4,Motorola,383839,0.021384334
Uttar Pradesh,2019,4,Apple,383829,0.021383777
Uttar Pradesh,2019,4,Huawei,355084,0.019782343
Uttar Pradesh,2019,4,Lenovo,277318,0.015449865
Uttar Pradesh,2019,4,OnePlus,232862,0.012973144
Uttar Pradesh,2019,4,Others,2066679,0.115138258
Uttar Pradesh,2020,1,Xiaomi,5356063,0.265991006
Uttar Pradesh,2020,1,Samsung,3822401,0.189826798
Uttar Pradesh,2020,1,Vivo,3239764,0.160892074
Uttar Pradesh,2020,1,Oppo,2429781,0.12066697
Uttar Pradesh,2020,1,Realme,1288049,0.063966658
Uttar Pradesh,2020,1,Apple,410932,0.020407567
Uttar Pradesh,2020,1,Motorola,407644,0.02024428
Uttar Pradesh,2020,1,Huawei,396726,0.019702074
Uttar Pradesh,2020,1,Lenovo,297610,0.014779808
Uttar Pradesh,2020,1,Lava,254946,0.012661043
Uttar Pradesh,2020,1,Others,2232340,0.110861721
Uttar Pradesh,2020,2,Xiaomi,5953474,0.264616262
Uttar Pradesh,2020,2,Samsung,4228987,0.18796735
Uttar Pradesh,2020,2,Vivo,3723388,0.165494804
Uttar Pradesh,2020,2,Oppo,2771946,0.12320571
Uttar Pradesh,2020,2,Realme,1489668,0.066211825
Uttar Pradesh,2020,2,Huawei,436831,0.019415989
Uttar Pradesh,2020,2,Motorola,435375,0.019351274
Uttar Pradesh,2020,2,Apple,435004,0.019334784
Uttar Pradesh,2020,2,Lenovo,314998,0.014000833
Uttar Pradesh,2020,2,Lava,264264,0.01174584
Uttar Pradesh,2020,2,Others,2444584,0.10865533
Uttar Pradesh,2020,3,Xiaomi,6521651,0.262566251
Uttar Pradesh,2020,3,Samsung,4643207,0.186938776
Uttar Pradesh,2020,3,Vivo,4251520,0.171169182
Uttar Pradesh,2020,3,Oppo,3101714,0.124877185
Uttar Pradesh,2020,3,Realme,1710132,0.068851116
Uttar Pradesh,2020,3,Huawei,472712,0.019031717
Uttar Pradesh,2020,3,Apple,463651,0.018666915
Uttar Pradesh,2020,3,Motorola,461063,0.01856272
Uttar Pradesh,2020,3,Lenovo,332545,0.013388495
Uttar Pradesh,2020,3,Lava,281022,0.011314143
Uttar Pradesh,2020,3,Others,2598899,0.1046335
Uttar Pradesh,2020,4,Xiaomi,7082855,0.259929545
Uttar Pradesh,2020,4,Samsung,5086075,0.186650886
Uttar Pradesh,2020,4,Vivo,4769619,0.175037453
Uttar Pradesh,2020,4,Oppo,3433564,0.126006353
Uttar Pradesh,2020,4,Realme,1937082,0.071087837
Uttar Pradesh,2020,4,Huawei,507500,0.018624445
Uttar Pradesh,2020,4,Apple,499152,0.018318087
Uttar Pradesh,2020,4,Motorola,484675,0.017786804
Uttar Pradesh,2020,4,Lenovo,348680,0.012796003
Uttar Pradesh,2020,4,Lava,304244,0.011165272
Uttar Pradesh,2020,4,Others,2795688,0.102597316
Uttar Pradesh,2021,1,Xiaomi,7599834,0.257778125
Uttar Pradesh,2021,1,Samsung,5451884,0.184921991
Uttar Pradesh,2021,1,Vivo,5294031,0.179567788
Uttar Pradesh,2021,1,Oppo,3737603,0.126775439
Uttar Pradesh,2021,1,Realme,2177149,0.073846532
Uttar Pradesh,2021,1,Apple,536023,0.018181319
Uttar Pradesh,2021,1,Huawei,533694,0.018102321
Uttar Pradesh,2021,1,Motorola,498264,0.016900574
Uttar Pradesh,2021,1,Lenovo,351633,0.01192701
Uttar Pradesh,2021,1,Tecno,329255,0.011167972
Uttar Pradesh,2021,1,Others,2972705,0.100830929
Uttar Pradesh,2021,2,Xiaomi,8037309,0.253928217
Uttar Pradesh,2021,2,Vivo,5805913,0.183430192
Uttar Pradesh,2021,2,Samsung,5762770,0.182067146
Uttar Pradesh,2021,2,Oppo,4047089,0.127862459
Uttar Pradesh,2021,2,Realme,2533804,0.080052208
Uttar Pradesh,2021,2,Apple,578403,0.018273883
Uttar Pradesh,2021,2,Huawei,526688,0.016640015
Uttar Pradesh,2021,2,Motorola,501525,0.015845023
Uttar Pradesh,2021,2,Tecno,419917,0.013266726
Uttar Pradesh,2021,2,Infinix,384335,0.012142559
Uttar Pradesh,2021,2,Others,3054141,0.096491572
Uttar Pradesh,2021,3,Xiaomi,8522940,0.249559892
Uttar Pradesh,2021,3,Vivo,6444391,0.188697976
Uttar Pradesh,2021,3,Samsung,6016111,0.176157525
Uttar Pradesh,2021,3,Oppo,4436027,0.129891143
Uttar Pradesh,2021,3,Realme,2937420,0.086010487
Uttar Pradesh,2021,3,Apple,619775,0.018147609
Uttar Pradesh,2021,3,Huawei,541464,0.015854587
Uttar Pradesh,2021,3,Tecno,528922,0.015487346
Uttar Pradesh,2021,3,Infinix,513712,0.015041982
Uttar Pradesh,2021,3,Motorola,501403,0.014681563
Uttar Pradesh,2021,3,Others,3089717,0.09046989
Uttar Pradesh,2021,4,Xiaomi,8926080,0.243764381
Uttar Pradesh,2021,4,Vivo,7025228,0.191853574
Uttar Pradesh,2021,4,Samsung,6308300,0.172274822
Uttar Pradesh,2021,4,Oppo,4798699,0.13104878
Uttar Pradesh,2021,4,Realme,3440284,0.093951511
Uttar Pradesh,2021,4,Apple,710181,0.019394497
Uttar Pradesh,2021,4,Infinix,635941,0.01736706
Uttar Pradesh,2021,4,Tecno,627147,0.017126902
Uttar Pradesh,2021,4,Huawei,526724,0.014384427
Uttar Pradesh,2021,4,Motorola,511474,0.013967962
Uttar Pradesh,2021,4,Others,3107597,0.084866084
Uttar Pradesh,2022,1,Xiaomi,9273651,0.237787801
Uttar Pradesh,2022,1,Vivo,7577324,0.194291893
Uttar Pradesh,2022,1,Samsung,6602107,0.169286132
Uttar Pradesh,2022,1,Oppo,5167492,0.132500841
Uttar Pradesh,2022,1,Realme,3918711,0.100480563
Uttar Pradesh,2022,1,Apple,775546,0.019885952
Uttar Pradesh,2022,1,Tecno,756173,0.019389204
Uttar Pradesh,2022,1,Infinix,719048,0.018437274
Uttar Pradesh,2022,1,OnePlus,534457,0.013704134
Uttar Pradesh,2022,1,Huawei,526680,0.013504722
Uttar Pradesh,2022,1,Others,3148503,0.080731484
Uttarakhand,2018,1,Xiaomi,109199,0.22606476
Uttarakhand,2018,1,Samsung,99491,0.205967171
Uttarakhand,2018,1,Vivo,57719,0.119490397
Uttarakhand,2018,1,Oppo,55507,0.114911095
Uttarakhand,2018,1,Realme,25160,0.05208646
Uttarakhand,2018,1,Motorola,16760,0.034696704
Uttarakhand,2018,1,Apple,16447,0.034048729
Uttarakhand,2018,1,Micromax,12872,0.026647731
Uttarakhand,2018,1,Lenovo,12351,0.025569152
Uttarakhand,2018,1,OnePlus,12126,0.025103355
Uttarakhand,2018,1,Others,65411,0.135414446
Uttarakhand,2018,2,Xiaomi,148934,0.229432081
Uttarakhand,2018,2,Samsung,132854,0.204660922
Uttarakhand,2018,2,Vivo,81924,0.126203512
Uttarakhand,2018,2,Oppo,76967,0.118567278
Uttarakhand,2018,2,Realme,33273,0.05125689
Uttarakhand,2018,2,Motorola,21520,0.033151452
Uttarakhand,2018,2,Apple,21104,0.032510606
Uttarakhand,2018,2,Micromax,16731,0.025774022
Uttarakhand,2018,2,Lenovo,15806,0.024349064
Uttarakhand,2018,2,OnePlus,14859,0.022890215
Uttarakhand,2018,2,Others,85170,0.131203958
