States,Year,Quarter,District,Trans_Counts,Amount
Maharashtra,2018,2,Raigad,469802,849899520.1
Maharashtra,2018,3,Pune,7890491,12601613622
Maharashtra,2018,3,Mumbai,4090811,7438893352
Maharashtra,2018,3,Mumbai Suburban,3049903,5567618775
Maharashtra,2018,3,Thane,2611297,4941785823
Maharashtra,2018,3,Nashik,1321016,2243065274
Maharashtra,2018,3,Nagpur,1215989,2003870351
Maharashtra,2018,3,Aurangabad,1171650,1755607885
Maharashtra,2018,3,Solapur,957281,1548416429
Maharashtra,2018,3,Ahmednagar,842685,1476318517
Maharashtra,2018,3,Raigad,717318,1362324763
Maharashtra,2018,4,Pune,11075153,18048884123
Maharashtra,2018,4,Mumbai,6060284,11506143747
Maharashtra,2018,4,Mumbai Suburban,4635750,8268990734
Maharashtra,2018,4,Thane,4198385,7592415202
Maharashtra,2018,4,Nagpur,1884842,3079870458
Maharashtra,2018,4,Nashik,1881354,3510737505
Maharashtra,2018,4,Aurangabad,1685901,2758523356
Maharashtra,2018,4,Solapur,1266285,2368140885
Maharashtra,2018,4,Ahmednagar,1226980,2363347728
Maharashtra,2018,4,Palghar,1088141,1842460037
Maharashtra,2019,1,Pune,23360634,32233517414
Maharashtra,2019,1,Mumbai,8672352,14116666928
Maharashtra,2019,1,Mumbai Suburban,6743762,10706972932
Maharashtra,2019,1,Thane,6590587,10262365752
Maharashtra,2019,1,Nagpur,3417783,4445200036
Maharashtra,2019,1,Nashik,2967544,4544409151
Maharashtra,2019,1,Aurangabad,2792378,3834151759
Maharashtra,2019,1,Ahmednagar,1729326,2957722310
Maharashtra,2019,1,Palghar,1719894,2564696463
Maharashtra,2019,1,Solapur,1711532,2915291684
Maharashtra,2019,2,Pune,44795652,58398808592
Maharashtra,2019,2,Mumbai,9050682,16756255698
Maharashtra,2019,2,Thane,7530876,12313829091
Maharashtra,2019,2,Mumbai Suburban,7064507,11847987143
Maharashtra,2019,2,Nagpur,4188658,6025414880
Maharashtra,2019,2,Nashik,3923883,5791332954
Maharashtra,2019,2,Aurangabad,3396197,4796542322
Maharashtra,2019,2,Solapur,1820589,3474067537
Maharashtra,2019,2,Raigad,1818926,3167985278
Maharashtra,2019,2,Ahmednagar,1790440,3545962731
Maharashtra,2019,3,Pune,67093416,78128868958
Maharashtra,2019,3,Thane,11231012,16108408587
Maharashtra,2019,3,Mumbai,10401047,19947302478
Maharashtra,2019,3,Mumbai Suburban,10319061,15257508401
Maharashtra,2019,3,Nashik,7028066,8460253081
Maharashtra,2019,3,Nagpur,6165553,7727440587
Maharashtra,2019,3,Aurangabad,5823390,6977918217
Maharashtra,2019,3,Solapur,2841225,4598818500
Maharashtra,2019,3,Ahmednagar,2826165,4766032718
Maharashtra,2019,3,Raigad,2748252,4158566617
Maharashtra,2019,4,Pune,91666565,1.03E+11
Maharashtra,2019,4,Mumbai,14329105,29174555413
Maharashtra,2019,4,Thane,13830713,20280076921
Maharashtra,2019,4,Mumbai Suburban,12837253,20156220719
Maharashtra,2019,4,Nashik,10054198,12613474577
Maharashtra,2019,4,Nagpur,8223885,10735621489
Maharashtra,2019,4,Aurangabad,8161133,10014948231
Maharashtra,2019,4,Ahmednagar,4236391,7088367323
Maharashtra,2019,4,Solapur,3759589,6462184396
Maharashtra,2019,4,Raigad,3562595,5355626918
Maharashtra,2020,1,Pune,107497963,1.19E+11
Maharashtra,2020,1,Mumbai Suburban,23598054,40462122570
Maharashtra,2020,1,Thane,15699451,22551048276
Maharashtra,2020,1,Nashik,12019521,15505749977
Maharashtra,2020,1,Nagpur,10765004,15125508374
Maharashtra,2020,1,Aurangabad,9438690,11942430957
Maharashtra,2020,1,Ahmednagar,5518308,9057699650
Maharashtra,2020,1,Solapur,4939298,8556069047
Maharashtra,2020,1,Mumbai,4716907,8325816942
Maharashtra,2020,1,Raigad,4244606,6091061427
Maharashtra,2020,2,Pune,58840981,94890914731
Maharashtra,2020,2,Mumbai Suburban,14673823,26603760478
Maharashtra,2020,2,Thane,12230364,18163626281
Maharashtra,2020,2,Nashik,11893531,17207891613
Maharashtra,2020,2,Nagpur,8581175,13518590358
Maharashtra,2020,2,Aurangabad,7820545,11549930062
Maharashtra,2020,2,Ahmednagar,6617740,11240715303
Maharashtra,2020,2,Solapur,6271738,11057370637
Maharashtra,2020,2,Palghar,4237438,5239353070
Maharashtra,2020,2,Raigad,4056198,5669347658
Maharashtra,2020,3,Pune,101472134,1.54E+11
Maharashtra,2020,3,Mumbai Suburban,20687558,38421032378
Maharashtra,2020,3,Nashik,17587671,26675908701
Maharashtra,2020,3,Thane,16568232,26708998225
Maharashtra,2020,3,Aurangabad,12231686,19033463159
Maharashtra,2020,3,Nagpur,11746960,18854510865
Maharashtra,2020,3,Ahmednagar,8883332,16593214277
Maharashtra,2020,3,Solapur,8375851,16121372737
Maharashtra,2020,3,Raigad,5427408,8380993717
Maharashtra,2020,3,Palghar,5046305,7298216466
Maharashtra,2020,4,Pune,142350762,1.83E+11
Maharashtra,2020,4,Mumbai Suburban,31947471,52567087497
Maharashtra,2020,4,Thane,30073494,43911916102
Maharashtra,2020,4,Nashik,25886584,38876096830
Maharashtra,2020,4,Aurangabad,19001745,27681773653
Maharashtra,2020,4,Nagpur,17881031,27734234062
Maharashtra,2020,4,Ahmednagar,13929256,25560818871
Maharashtra,2020,4,Solapur,12746918,24047679848
Maharashtra,2020,4,Raigad,9634903,13939207767
Maharashtra,2020,4,Palghar,8070045,11789420098
Maharashtra,2021,1,Pune,208930588,2.54E+11
Maharashtra,2021,1,Mumbai Suburban,49079788,75911506798
Maharashtra,2021,1,Thane,33503449,48840960312
Maharashtra,2021,1,Nashik,27235543,41832846588
Maharashtra,2021,1,Aurangabad,20324679,29945191784
Maharashtra,2021,1,Nagpur,20132732,31261594334
Maharashtra,2021,1,Washim,16119131,32164445523
Maharashtra,2021,1,Ahmednagar,14942900,27709537707
Maharashtra,2021,1,Solapur,13720797,26445846334
Maharashtra,2021,1,Raigad,10673549,15596964082
Maharashtra,2021,2,Pune,218732925,2.99E+11
Maharashtra,2021,2,Mumbai Suburban,51172626,79709409342
Maharashtra,2021,2,Thane,34695330,51834001818
Maharashtra,2021,2,Nashik,28391827,47825836434
Maharashtra,2021,2,Washim,27190170,55251595071
Maharashtra,2021,2,Aurangabad,23744887,36191383377
Maharashtra,2021,2,Nagpur,22506189,36690120294
Maharashtra,2021,2,Ahmednagar,16869500,32660327253
Maharashtra,2021,2,Solapur,16828619,33876247851
Maharashtra,2021,2,Raigad,11509927,16915509520
Maharashtra,2021,3,Pune,303322956,3.72E+11
Maharashtra,2021,3,Mumbai Suburban,67846531,1.00E+11
Maharashtra,2021,3,Washim,47716080,89156949628
Maharashtra,2021,3,Thane,46296081,66370065441
Maharashtra,2021,3,Nashik,39927545,60198709474
Maharashtra,2021,3,Aurangabad,32667108,45343695948
Maharashtra,2021,3,Nagpur,29998841,44274024438
Maharashtra,2021,3,Ahmednagar,23270731,41445914645
Maharashtra,2021,3,Solapur,22642205,41800216300
Maharashtra,2021,3,Raigad,15666356,21716387177
Maharashtra,2021,4,Pune,371337618,4.55E+11
Maharashtra,2021,4,Mumbai Suburban,92733033,1.35E+11
Maharashtra,2021,4,Thane,58731186,82756618879
Maharashtra,2021,4,Washim,58312102,1.09E+11
Maharashtra,2021,4,Nashik,50753398,77325087056
Maharashtra,2021,4,Aurangabad,42089766,58225600205
Maharashtra,2021,4,Nagpur,37294016,55504861303
Maharashtra,2021,4,Ahmednagar,30809337,53652623922
Maharashtra,2021,4,Solapur,29893044,53557566278
Maharashtra,2021,4,Raigad,19999796,27241010089
Maharashtra,2022,1,Pune,424149132,5.08E+11
Maharashtra,2022,1,Mumbai Suburban,104595313,1.48E+11
Maharashtra,2022,1,Washim,73700274,1.36E+11
Maharashtra,2022,1,Thane,66420329,91604299446
Maharashtra,2022,1,Nashik,59914404,89903593918
Maharashtra,2022,1,Aurangabad,48288544,66140008400
Maharashtra,2022,1,Nagpur,43072958,63065806665
Maharashtra,2022,1,Ahmednagar,35927347,61917805950
Maharashtra,2022,1,Solapur,35130037,62436627061
Maharashtra,2022,1,Raigad,22836136,30642123150
Maharashtra,2022,2,Pune,520321567,6.21E+11
Maharashtra,2022,2,Mumbai Suburban,125227570,1.73E+11
Maharashtra,2022,2,Washim,98129806,1.76E+11
Maharashtra,2022,2,Thane,76359706,1.04E+11
Maharashtra,2022,2,Nashik,69128782,1.03E+11
Maharashtra,2022,2,Aurangabad,55248137,75915458867
Maharashtra,2022,2,Nagpur,52065290,75751126722
Maharashtra,2022,2,Ahmednagar,42201172,72250021262
Maharashtra,2022,2,Solapur,41690075,74367210007
Maharashtra,2022,2,Raigad,26465986,34460851151
Maharashtra,2022,3,Pune,505018506,5.50E+11
Maharashtra,2022,3,Mumbai Suburban,197724164,2.48E+11
Maharashtra,2022,3,Thane,80605581,1.04E+11
Maharashtra,2022,3,Nashik,75574380,1.10E+11
Maharashtra,2022,3,Nagpur,73292524,1.01E+11
Maharashtra,2022,3,Mumbai,72051672,98270574414
Maharashtra,2022,3,Aurangabad,59756919,78617594736
Maharashtra,2022,3,Solapur,43898093,73768556417
Maharashtra,2022,3,Ahmednagar,42461860,70593347850
Maharashtra,2022,3,Raigad,28475145,36394835875
Maharashtra,2022,4,Pune,544687754,5.90E+11
Maharashtra,2022,4,Mumbai Suburban,248827345,3.10E+11
Maharashtra,2022,4,Thane,96634264,1.20E+11
Maharashtra,2022,4,Nashik,95624463,1.38E+11
Maharashtra,2022,4,Nagpur,82944788,1.16E+11
Maharashtra,2022,4,Mumbai,75229421,1.02E+11
Maharashtra,2022,4,Aurangabad,67307091,90151467649
Maharashtra,2022,4,Ahmednagar,50187075,84188481406
Maharashtra,2022,4,Solapur,49452868,83291615227
Maharashtra,2022,4,Raigad,32354836,40318975045
Manipur,2018,1,Imphal West,29863,46026262.67
Manipur,2018,1,Imphal East,21960,26028937.81
Manipur,2018,1,Thoubal,8288,8366772.888
Manipur,2018,1,Bishnupur,7005,11341627.67
Manipur,2018,1,Kangpokpi,4187,12129421.38
Manipur,2018,1,Churachandpur,4081,11708258.72
Manipur,2018,1,Kakching,1622,1924584.238
Manipur,2018,1,Ukhrul,1399,1647288.665
Manipur,2018,1,Jiribam,1305,3564799.452
Manipur,2018,1,Tamenglong,1007,1709209.246
Manipur,2018,2,Imphal West,46604,84363001.79
Manipur,2018,2,Imphal East,42065,54561898.75
Manipur,2018,2,Thoubal,20689,17968719.22
Manipur,2018,2,Bishnupur,11338,19352100.54
Manipur,2018,2,Churachandpur,7110,18055703.27
Manipur,2018,2,Kangpokpi,6741,20315625.92
Manipur,2018,2,Kakching,3879,6411513.657
Manipur,2018,2,Ukhrul,2800,6394470.819
Manipur,2018,2,Jiribam,2710,6467614.408
Manipur,2018,2,Tengnoupal,2080,6077962.243
Manipur,2018,3,Imphal East,60511,89605715.78
Manipur,2018,3,Imphal West,53577,121033722.1
Manipur,2018,3,Thoubal,19399,34092748.24
Manipur,2018,3,Bishnupur,13649,24368236.71
Manipur,2018,3,Kangpokpi,9151,27937402.09
Manipur,2018,3,Churachandpur,8671,27468832.41
Manipur,2018,3,Kakching,4590,9968419.418
Manipur,2018,3,Jiribam,3959,6601625.253
Manipur,2018,3,Ukhrul,3600,9802720.723
Manipur,2018,3,Tengnoupal,3282,13385091.18
Manipur,2018,4,Imphal West,71845,181598328.2
Manipur,2018,4,Imphal East,54610,129176222.4
Manipur,2018,4,Thoubal,24817,52899731.29
Manipur,2018,4,Bishnupur,19048,37263259.12
Manipur,2018,4,Churachandpur,14801,54503246.75
Manipur,2018,4,Kangpokpi,13325,42081524.61
Manipur,2018,4,Kakching,6508,13429124
Manipur,2018,4,Jiribam,5444,13414981.16
Manipur,2018,4,Tengnoupal,5426,22155446.63
Manipur,2018,4,Tamenglong,4866,13057576.01
Manipur,2019,1,Imphal West,79612,205676258.9
Manipur,2019,1,Imphal East,65076,147611078.9
Manipur,2019,1,Thoubal,24257,47210976
Manipur,2019,1,Bishnupur,19486,48193281.39
Manipur,2019,1,Churachandpur,16940,53360483.2
Manipur,2019,1,Kangpokpi,15937,42225052.53
Manipur,2019,1,Kakching,6683,13774811.3
Manipur,2019,1,Tamenglong,6373,13975000.54
Manipur,2019,1,Ukhrul,6222,16838560.89
Manipur,2019,1,Tengnoupal,6064,21054191.3
Manipur,2019,2,Imphal West,78677,232056651.7
Manipur,2019,2,Imphal East,60830,163251483.4
Manipur,2019,2,Thoubal,20528,50609235.6
Manipur,2019,2,Bishnupur,17577,41645991.99
Manipur,2019,2,Kangpokpi,16230,47129360.1
Manipur,2019,2,Churachandpur,15958,52974898.07
Manipur,2019,2,Ukhrul,7984,21521804.28
Manipur,2019,2,Kakching,6912,16106582.07
Manipur,2019,2,Jiribam,6285,17270321.13
Manipur,2019,2,Tengnoupal,6226,22523708.11
Manipur,2019,3,Imphal West,101022,266880799.5
Manipur,2019,3,Imphal East,79728,206224069.8
Manipur,2019,3,Thoubal,25149,56874722.88
Manipur,2019,3,Kangpokpi,23953,61269618.19
Manipur,2019,3,Churachandpur,23946,67550608.44
Manipur,2019,3,Bishnupur,23755,49667965.87
Manipur,2019,3,Ukhrul,11017,25516446.14
Manipur,2019,3,Kakching,10786,21658629.89
Manipur,2019,3,Tamenglong,9939,22282886.13
Manipur,2019,3,Chandel,9230,20201420.06
Manipur,2019,4,Imphal West,150073,445926296.1
Manipur,2019,4,Imphal East,96589,249197379.9
Manipur,2019,4,Thoubal,32971,73727196.97
Manipur,2019,4,Bishnupur,31835,72704593.78
Manipur,2019,4,Kangpokpi,28686,74931231.19
Manipur,2019,4,Churachandpur,26420,76031748.46
Manipur,2019,4,Kakching,12984,31541265.82
Manipur,2019,4,Ukhrul,12148,33065935.2
Manipur,2019,4,Tamenglong,11954,27326669.9
Manipur,2019,4,Chandel,11650,30393939.87
Manipur,2020,1,Imphal West,471392,1799193747
Manipur,2020,1,Imphal East,97573,222479758.4
Manipur,2020,1,Thoubal,40558,92413414.34
Manipur,2020,1,Bishnupur,40172,83818557.87
Manipur,2020,1,Kangpokpi,33643,81400323.91
Manipur,2020,1,Churachandpur,33637,84566221.45
Manipur,2020,1,Kakching,16690,37525920.22
Manipur,2020,1,Tamenglong,14451,31491246.17
Manipur,2020,1,Chandel,13716,31278977.09
Manipur,2020,1,Ukhrul,13355,30659040.23
Manipur,2020,2,Imphal West,551775,2034861514
Manipur,2020,2,Imphal East,127255,269647863.4
Manipur,2020,2,Bishnupur,70841,142299535
Manipur,2020,2,Thoubal,66183,158615301.5
Manipur,2020,2,Churachandpur,50818,128936170.3
Manipur,2020,2,Kangpokpi,48617,105034881
Manipur,2020,2,Kakching,30404,53791181.45
Manipur,2020,2,Ukhrul,24243,43560417.97
Manipur,2020,2,Chandel,21517,49008541.1
Manipur,2020,2,Tamenglong,21294,47020896.8
Manipur,2020,3,Imphal West,805964,3116905375
Manipur,2020,3,Imphal East,148992,357420385.5
Manipur,2020,3,Bishnupur,82097,178752852
Manipur,2020,3,Thoubal,75667,178314817.4
Manipur,2020,3,Churachandpur,61160,179008408.8
Manipur,2020,3,Kangpokpi,56646,141494952.9
Manipur,2020,3,Kakching,33268,72744605.63
Manipur,2020,3,Ukhrul,27857,63120519.96
Manipur,2020,3,Chandel,25158,63504521.07
Manipur,2020,3,Tamenglong,24595,57102594.75
Manipur,2020,4,Imphal West,894877,3447479865
Manipur,2020,4,Imphal East,179438,524041651
Manipur,2020,4,Bishnupur,95869,267444206.4
Manipur,2020,4,Thoubal,87208,249311101.4
Manipur,2020,4,Kangpokpi,74472,216458503.3
Manipur,2020,4,Churachandpur,71693,243354880.5
Manipur,2020,4,Kakching,37180,96767393.9
Manipur,2020,4,Ukhrul,32947,91688189.18
Manipur,2020,4,Chandel,31540,90473275.49
Manipur,2020,4,Tamenglong,27674,77956516.78
Manipur,2021,1,Imphal West,1693458,4962553375
Manipur,2021,1,Imphal East,161841,530028907.1
Manipur,2021,1,Bishnupur,73777,255486792.7
Manipur,2021,1,Thoubal,72593,240713473.7
Manipur,2021,1,Kangpokpi,63234,205050443.8
Manipur,2021,1,Churachandpur,62755,250250943.4
Manipur,2021,1,Kakching,29803,92307870.36
Manipur,2021,1,Chandel,23884,80445733.21
Manipur,2021,1,Ukhrul,22415,68745913.46
Manipur,2021,1,Senapati,22025,73777202.51
Manipur,2021,2,Imphal West,2353896,5697696460
Manipur,2021,2,Imphal East,179337,491977806
Manipur,2021,2,Thoubal,91264,268514237.5
Manipur,2021,2,Bishnupur,89095,260900495.2
Manipur,2021,2,Churachandpur,80524,273962339.4
Manipur,2021,2,Kangpokpi,78765,236369410.1
Manipur,2021,2,Kakching,37444,92311646.34
Manipur,2021,2,Chandel,29178,90054101.93
Manipur,2021,2,Ukhrul,28524,81225585.72
Manipur,2021,2,Senapati,25681,70219657.88
Manipur,2021,3,Imphal West,3027735,7437068961
Manipur,2021,3,Imphal East,226128,705081475.2
Manipur,2021,3,Thoubal,113257,363547884.1
Manipur,2021,3,Churachandpur,109913,397548796.6
Manipur,2021,3,Bishnupur,104901,320379628.2
Manipur,2021,3,Kangpokpi,94883,299760833.4
Manipur,2021,3,Kakching,44277,128692670
Manipur,2021,3,Chandel,36126,116052040.8
Manipur,2021,3,Ukhrul,35250,118509943.9
Manipur,2021,3,Tamenglong,33266,108769884.2
Manipur,2021,4,Imphal West,3649688,9254105829
Manipur,2021,4,Imphal East,268205,853764885
Manipur,2021,4,Thoubal,130316,393043161.3
Manipur,2021,4,Churachandpur,121140,446895232.7
Manipur,2021,4,Bishnupur,113386,369885898.8
Manipur,2021,4,Kangpokpi,107329,318563859.8
Manipur,2021,4,Kakching,43224,130159064.3
Manipur,2021,4,Tengnoupal,40383,154956864.2
Manipur,2021,4,Tamenglong,40279,140792582.9
Manipur,2021,4,Chandel,39891,131651667.1
Manipur,2022,1,Imphal West,4129560,10331377272
Manipur,2022,1,Imphal East,298053,926298622.8
Manipur,2022,1,Thoubal,159443,465999965.9
Manipur,2022,1,Churachandpur,132079,478282953.1
Manipur,2022,1,Bishnupur,129775,410979761.6
Manipur,2022,1,Kangpokpi,120614,361422857.5
Manipur,2022,1,Tamenglong,53325,182059187.9
Manipur,2022,1,Chandel,46964,156821048.3
Manipur,2022,1,Ukhrul,45977,163211543.9
Manipur,2022,1,Kakching,45714,129009720.4
Manipur,2022,2,Imphal West,4858000,11035105414
Manipur,2022,2,Imphal East,334382,1017003993
Manipur,2022,2,Thoubal,179962,489921006.3
Manipur,2022,2,Bishnupur,132234,427663724
Manipur,2022,2,Churachandpur,130821,445674066.5
Manipur,2022,2,Kangpokpi,127346,360381229.2
Manipur,2022,2,Tamenglong,48779,158669784.2
Manipur,2022,2,Ukhrul,48388,165524493.5
Manipur,2022,2,Kakching,45754,124881636.2
Manipur,2022,2,Chandel,44845,161255425.3
Manipur,2022,3,Imphal West,4865688,11153142713
Manipur,2022,3,Imphal East,401052,1106024473
Manipur,2022,3,Churachandpur,200968,560754898.7
Manipur,2022,3,Thoubal,198398,502784611.8
Manipur,2022,3,Kangpokpi,137088,382055039.9
Manipur,2022,3,Bishnupur,126573,397535714
Manipur,2022,3,Kakching,114178,269711112.5
Manipur,2022,3,Tamenglong,48889,150947199
Manipur,2022,3,Ukhrul,48127,165404721.9
Manipur,2022,3,Senapati,46116,141106697.6
Manipur,2022,4,Imphal West,4737839,11004726598
Manipur,2022,4,Imphal East,417476,1124061242
Manipur,2022,4,Thoubal,252156,642341521.2
Manipur,2022,4,Kakching,205827,477287512.8
Manipur,2022,4,Kangpokpi,195796,499527018.9
Manipur,2022,4,Churachandpur,139622,418292018.1
Manipur,2022,4,Bishnupur,134155,398215642.7
Manipur,2022,4,Senapati,63745,180730794.8
Manipur,2022,4,Tamenglong,51040,160602197
Manipur,2022,4,Tengnoupal,49553,175755833.2
Meghalaya,2018,1,East Khasi Hills,23283,31807959.18
Meghalaya,2018,1,West Garo Hills,7660,9199200.849
Meghalaya,2018,1,Ribhoi,6029,8736566.954
Meghalaya,2018,1,East Jaintia Hills,4896,8299361.376
Meghalaya,2018,1,West Jaintia Hills,3131,2812937.948
Meghalaya,2018,1,West Khasi Hills,1079,1647761.337
Meghalaya,2018,1,North Garo Hills,922,652554.6655
Meghalaya,2018,1,South West Garo Hills,798,1015597.235
Meghalaya,2018,1,East Garo Hills,749,781579.3759
Meghalaya,2018,1,South Garo Hills,705,807410.0407
Meghalaya,2018,2,East Khasi Hills,33966,61180700.48
Meghalaya,2018,2,West Garo Hills,10651,19685429.15
Meghalaya,2018,2,Ribhoi,8761,14181827.92
Meghalaya,2018,2,East Jaintia Hills,6004,13059945.84
Meghalaya,2018,2,West Jaintia Hills,2232,2312980.333
Meghalaya,2018,2,South West Garo Hills,1767,1724404.675
Meghalaya,2018,2,North Garo Hills,1403,1278347.188
Meghalaya,2018,2,South Garo Hills,1103,1553253.932
Meghalaya,2018,2,East Garo Hills,832,1032161.169
Meghalaya,2018,2,West Khasi Hills,742,684129.9553
Meghalaya,2018,3,East Khasi Hills,54015,111173160.3
Meghalaya,2018,3,West Garo Hills,17911,31488596.44
Meghalaya,2018,3,Ribhoi,13023,26072883.3
Meghalaya,2018,3,East Jaintia Hills,11397,22683448.87
Meghalaya,2018,3,West Jaintia Hills,3240,4571330.12
Meghalaya,2018,3,South West Garo Hills,2740,4294444.448
Meghalaya,2018,3,North Garo Hills,2271,1976480.206
Meghalaya,2018,3,South Garo Hills,2110,2467349.257
Meghalaya,2018,3,East Garo Hills,1323,1963470.781
Meghalaya,2018,3,West Khasi Hills,1228,2146208.197
Meghalaya,2018,4,East Khasi Hills,70386,167808906.8
Meghalaya,2018,4,West Garo Hills,29000,52674487.37
Meghalaya,2018,4,East Jaintia Hills,20614,37885027.67
Meghalaya,2018,4,Ribhoi,18294,42066652.87
Meghalaya,2018,4,West Jaintia Hills,4693,7562803.761
Meghalaya,2018,4,North Garo Hills,4011,4590211.26
Meghalaya,2018,4,South West Garo Hills,3950,4531236.408
Meghalaya,2018,4,South Garo Hills,3037,6001319.097
Meghalaya,2018,4,West Khasi Hills,2821,5962239.03
Meghalaya,2018,4,East Garo Hills,2808,5832920.484
Meghalaya,2019,1,East Khasi Hills,101662,201352082.7
Meghalaya,2019,1,West Garo Hills,30087,58548564.17
Meghalaya,2019,1,Ribhoi,27304,55813436.17
Meghalaya,2019,1,East Jaintia Hills,25054,46007520.56
Meghalaya,2019,1,West Jaintia Hills,5411,7594602.552
Meghalaya,2019,1,South West Garo Hills,3819,4558241.545
Meghalaya,2019,1,North Garo Hills,3816,4016398.106
Meghalaya,2019,1,West Khasi Hills,3646,5045464.405
Meghalaya,2019,1,East Garo Hills,3529,6495149.29
Meghalaya,2019,1,South Garo Hills,3146,7486873.331
Meghalaya,2019,2,East Khasi Hills,126665,274701980.6
Meghalaya,2019,2,West Garo Hills,32077,70701852.44
Meghalaya,2019,2,Ribhoi,27488,61625177.51
Meghalaya,2019,2,East Jaintia Hills,21325,43624217.36
Meghalaya,2019,2,West Jaintia Hills,5226,9713762.899
Meghalaya,2019,2,South West Garo Hills,4563,6981663.15
Meghalaya,2019,2,East Garo Hills,3926,6785815.738
Meghalaya,2019,2,North Garo Hills,3804,4329558.192
Meghalaya,2019,2,South Garo Hills,3048,7076537.052
Meghalaya,2019,2,West Khasi Hills,3012,4711717.24
Meghalaya,2019,3,East Khasi Hills,156970,344129503.5
Meghalaya,2019,3,West Garo Hills,45652,90390851.33
Meghalaya,2019,3,Ribhoi,36292,73979318.04
Meghalaya,2019,3,East Jaintia Hills,28604,50090916.58
Meghalaya,2019,3,West Jaintia Hills,8947,11292434.24
Meghalaya,2019,3,South West Garo Hills,6405,9676872.05
Meghalaya,2019,3,North Garo Hills,6329,7479871.09
Meghalaya,2019,3,East Garo Hills,5970,8134689.123
Meghalaya,2019,3,South Garo Hills,4768,7846736.259
Meghalaya,2019,3,West Khasi Hills,4604,6779362.113
Meghalaya,2019,4,East Khasi Hills,189936,413649820
Meghalaya,2019,4,West Garo Hills,51137,104063298.2
